date,channel,campaign_name,spend_usd,impressions,clicks
2024-04-29,paid_search,expert_generic,176.70,750,30
2024-04-29,paid_search,industry_healthcare,283.21,2041,77
2024-04-29,paid_search,industry_finance,297.88,2780,98
2024-04-29,paid_search,retargeting_search,218.26,3442,83
2024-04-29,paid_social,linkedin_experts_v1,233.00,567,16
2024-04-29,paid_social,linkedin_experts_v2,186.65,512,18
2024-04-29,paid_social,meta_lookalike,254.67,1009,18
2024-04-29,paid_social,meta_retargeting,257.01,1073,30
2024-04-29,paid_social,twitter_thought_leaders,216.75,1145,29
2024-04-29,linkedin_outreach,outreach_healthcare,85.36,349,12
2024-04-29,linkedin_outreach,outreach_finance,175.74,1029,32
2024-04-29,linkedin_outreach,outreach_tech,139.82,630,10
2024-04-29,linkedin_outreach,outreach_consulting,93.88,788,17
2024-04-30,paid_search,brand_search_q1,187.21,4006,71
2024-04-30,paid_search,competitor_conquest,365.01,4691,143
2024-04-30,paid_search,expert_generic,253.21,8646,101
2024-04-30,paid_search,industry_healthcare,206.95,2476,75
2024-04-30,paid_search,industry_finance,206.38,6997,71
2024-04-30,paid_search,retargeting_search,168.00,772,30
2024-04-30,paid_social,linkedin_experts_v1,131.85,653,10
2024-04-30,paid_social,linkedin_experts_v2,160.15,709,17
2024-04-30,paid_social,meta_lookalike,212.84,1030,23
2024-04-30,paid_social,meta_retargeting,342.18,1002,27
2024-04-30,paid_social,twitter_thought_leaders,210.87,653,22
2024-04-30,linkedin_outreach,outreach_healthcare,199.24,672,23
2024-04-30,linkedin_outreach,outreach_finance,82.03,272,5
2024-04-30,linkedin_outreach,outreach_tech,142.73,484,15
2024-04-30,linkedin_outreach,outreach_consulting,74.01,365,14
2024-05-01,paid_search,brand_search_q1,181.66,819,31
2024-05-01,paid_search,competitor_conquest,381.46,2817,82
2024-05-01,paid_search,expert_generic,348.73,6700,76
2024-05-01,paid_search,industry_healthcare,404.65,5197,99
2024-05-01,paid_search,industry_finance,186.24,3165,67
2024-05-01,paid_search,retargeting_search,248.68,957,32
2024-05-01,paid_social,linkedin_experts_v1,132.49,274,10
2024-05-01,paid_social,linkedin_experts_v2,348.35,870,32
2024-05-01,paid_social,meta_lookalike,215.60,761,14
2024-05-01,paid_social,meta_retargeting,143.59,1075,25
2024-05-01,paid_social,twitter_thought_leaders,237.39,1517,41
2024-05-01,linkedin_outreach,outreach_healthcare,157.47,402,15
2024-05-01,linkedin_outreach,outreach_finance,58.88,262,4
2024-05-01,linkedin_outreach,outreach_tech,95.63,655,9
2024-05-01,linkedin_outreach,outreach_consulting,166.19,494,19
2024-05-02,paid_search,brand_search_q1,303.56,2882,73
2024-05-02,paid_search,competitor_conquest,278.07,1898,39
2024-05-02,paid_search,expert_generic,230.46,3231,70
2024-05-02,paid_search,industry_healthcare,398.30,3415,96
2024-05-02,paid_search,industry_finance,197.00,1587,38
2024-05-02,paid_search,retargeting_search,185.00,716,25
2024-05-02,paid_social,linkedin_experts_v1,154.03,520,18
2024-05-02,paid_social,linkedin_experts_v2,188.36,414,13
2024-05-02,paid_social,meta_lookalike,384.25,1621,57
2024-05-02,paid_social,meta_retargeting,248.93,1536,19
2024-05-02,paid_social,twitter_thought_leaders,256.76,755,30
2024-05-02,linkedin_outreach,outreach_healthcare,60.36,398,9
2024-05-02,linkedin_outreach,outreach_finance,72.75,128,5
2024-05-02,linkedin_outreach,outreach_tech,187.34,728,13
2024-05-02,linkedin_outreach,outreach_consulting,97.51,254,10
2024-05-03,paid_search,brand_search_q1,309.16,2669,48
2024-05-03,paid_search,competitor_conquest,254.69,1194,44
2024-05-03,paid_search,expert_generic,324.52,3915,82
2024-05-03,paid_search,industry_healthcare,264.65,4834,84
2024-05-03,paid_search,industry_finance,212.84,3567,43
2024-05-03,paid_search,retargeting_search,326.56,1652,49
2024-05-03,paid_social,linkedin_experts_v1,137.73,398,11
2024-05-03,paid_social,linkedin_experts_v2,244.28,467,17
2024-05-03,paid_social,meta_lookalike,207.50,746,14
2024-05-03,paid_social,meta_retargeting,145.90,518,11
2024-05-03,paid_social,twitter_thought_leaders,289.33,1626,29
2024-05-03,linkedin_outreach,outreach_healthcare,107.88,544,14
2024-05-03,linkedin_outreach,outreach_finance,174.11,533,12
2024-05-03,linkedin_outreach,outreach_tech,64.62,773,9
2024-05-03,linkedin_outreach,outreach_consulting,154.66,260,10
2024-05-04,paid_search,brand_search_q1,146.78,1110,32
2024-05-04,paid_search,competitor_conquest,380.75,4988,90
2024-05-04,paid_search,expert_generic,364.47,3387,71
2024-05-04,paid_search,industry_healthcare,137.97,713,20
2024-05-04,paid_search,industry_finance,312.72,2901,104
2024-05-04,paid_search,retargeting_search,287.70,2498,42
2024-05-04,paid_social,linkedin_experts_v1,291.47,1456,54
2024-05-04,paid_social,linkedin_experts_v2,172.07,1999,20
2024-05-04,paid_social,meta_lookalike,341.42,2535,32
2024-05-04,paid_social,meta_retargeting,124.33,448,10
2024-05-04,paid_social,twitter_thought_leaders,246.06,2093,33
2024-05-04,linkedin_outreach,outreach_healthcare,178.49,1403,16
2024-05-04,linkedin_outreach,outreach_finance,171.45,688,15
2024-05-04,linkedin_outreach,outreach_tech,116.29,430,10
2024-05-04,linkedin_outreach,outreach_consulting,198.32,589,16
2024-05-05,paid_search,brand_search_q1,313.31,1478,39
2024-05-05,paid_search,competitor_conquest,247.52,1363,31
2024-05-05,paid_search,expert_generic,242.47,1921,53
2024-05-05,paid_search,industry_healthcare,334.83,2700,44
2024-05-05,paid_search,industry_finance,142.83,2815,68
2024-05-05,paid_search,retargeting_search,398.44,6785,111
2024-05-05,paid_social,linkedin_experts_v1,349.00,1750,43
2024-05-05,paid_social,linkedin_experts_v2,253.42,2511,27
2024-05-05,paid_social,meta_lookalike,139.54,447,11
2024-05-05,paid_social,meta_retargeting,217.07,1065,28
2024-05-05,paid_social,twitter_thought_leaders,156.80,1471,17
2024-05-05,linkedin_outreach,outreach_healthcare,119.80,457,12
2024-05-05,linkedin_outreach,outreach_finance,111.34,313,9
2024-05-05,linkedin_outreach,outreach_tech,112.60,256,9
2024-05-05,linkedin_outreach,outreach_consulting,129.87,215,8
2024-05-06,paid_search,brand_search_q1,365.08,2379,46
2024-05-06,paid_search,competitor_conquest,284.76,4297,123
2024-05-06,paid_search,expert_generic,293.90,3772,55
2024-05-06,paid_search,industry_healthcare,193.25,1908,56
2024-05-06,paid_search,industry_finance,222.59,1048,41
2024-05-06,paid_search,retargeting_search,273.34,6509,107
2024-05-06,paid_social,linkedin_experts_v1,142.39,606,19
2024-05-06,paid_social,linkedin_experts_v2,281.20,1882,35
2024-05-06,paid_social,meta_lookalike,285.02,1189,24
2024-05-06,paid_social,meta_retargeting,202.57,1388,19
2024-05-06,paid_social,twitter_thought_leaders,395.99,1952,78
2024-05-06,linkedin_outreach,outreach_healthcare,91.92,194,7
2024-05-06,linkedin_outreach,outreach_finance,189.08,1821,23
2024-05-06,linkedin_outreach,outreach_tech,196.14,1162,15
2024-05-06,linkedin_outreach,outreach_consulting,67.11,131,5
2024-05-07,paid_search,brand_search_q1,159.47,1528,30
2024-05-07,paid_search,competitor_conquest,194.83,647,24
2024-05-07,paid_search,expert_generic,179.02,1855,45
2024-05-07,paid_search,industry_healthcare,134.39,585,18
2024-05-07,paid_search,industry_finance,298.68,4687,76
2024-05-07,paid_search,retargeting_search,411.33,2378,75
2024-05-07,paid_social,linkedin_experts_v1,183.01,889,13
2024-05-07,paid_social,linkedin_experts_v2,327.13,2536,31
2024-05-07,paid_social,meta_lookalike,149.88,769,22
2024-05-07,paid_social,meta_retargeting,274.84,1678,19
2024-05-07,paid_social,twitter_thought_leaders,260.23,2500,30
2024-05-07,linkedin_outreach,outreach_healthcare,189.55,1103,13
2024-05-07,linkedin_outreach,outreach_finance,58.27,151,5
2024-05-07,linkedin_outreach,outreach_tech,150.18,531,12
2024-05-07,linkedin_outreach,outreach_consulting,122.28,860,10
2024-05-08,paid_search,brand_search_q1,237.24,1919,44
2024-05-08,paid_search,competitor_conquest,180.03,1742,29
2024-05-08,paid_search,expert_generic,191.90,2252,36
2024-05-08,paid_search,industry_healthcare,272.69,5074,102
2024-05-08,paid_search,industry_finance,167.09,1281,40
2024-05-08,paid_search,retargeting_search,348.28,7953,134
2024-05-08,paid_social,linkedin_experts_v1,321.58,1360,32
2024-05-08,paid_social,linkedin_experts_v2,365.16,1564,32
2024-05-08,paid_social,meta_lookalike,123.04,617,9
2024-05-08,paid_social,meta_retargeting,166.91,367,11
2024-05-08,paid_social,twitter_thought_leaders,354.51,1199,23
2024-05-08,linkedin_outreach,outreach_healthcare,63.53,704,8
2024-05-08,linkedin_outreach,outreach_finance,101.79,566,16
2024-05-08,linkedin_outreach,outreach_tech,95.95,600,12
2024-05-08,linkedin_outreach,outreach_consulting,97.01,277,6
2024-05-09,paid_search,brand_search_q1,311.63,4158,111
2024-05-09,paid_search,competitor_conquest,179.97,736,24
2024-05-09,paid_search,expert_generic,279.88,930,35
2024-05-09,paid_search,industry_healthcare,291.22,2446,54
2024-05-09,paid_search,industry_finance,144.89,590,22
2024-05-09,paid_search,retargeting_search,175.84,1132,30
2024-05-09,paid_social,linkedin_experts_v1,304.83,1402,55
2024-05-09,paid_social,linkedin_experts_v2,125.04,369,14
2024-05-09,paid_social,meta_lookalike,371.87,2352,36
2024-05-09,paid_social,meta_retargeting,207.54,777,20
2024-05-09,paid_social,twitter_thought_leaders,370.17,2861,38
2024-05-09,linkedin_outreach,outreach_healthcare,106.42,481,14
2024-05-09,linkedin_outreach,outreach_finance,65.82,232,5
2024-05-09,linkedin_outreach,outreach_tech,98.14,501,14
2024-05-09,linkedin_outreach,outreach_consulting,173.49,710,16
2024-05-10,paid_search,brand_search_q1,155.88,2293,23
2024-05-10,paid_search,competitor_conquest,327.21,1521,54
2024-05-10,paid_search,expert_generic,165.19,947,21
2024-05-10,paid_search,industry_healthcare,145.25,670,18
2024-05-10,paid_search,industry_finance,196.11,1229,36
2024-05-10,paid_search,retargeting_search,257.32,1481,35
2024-05-10,paid_social,linkedin_experts_v1,305.19,2390,58
2024-05-10,paid_social,linkedin_experts_v2,376.17,2199,36
2024-05-10,paid_social,meta_lookalike,348.80,1256,48
2024-05-10,paid_social,meta_retargeting,150.80,613,16
2024-05-10,paid_social,twitter_thought_leaders,210.62,431,17
2024-05-10,linkedin_outreach,outreach_healthcare,82.25,228,9
2024-05-10,linkedin_outreach,outreach_finance,96.33,226,9
2024-05-10,linkedin_outreach,outreach_tech,109.69,195,7
2024-05-10,linkedin_outreach,outreach_consulting,104.08,212,8
2024-05-11,paid_search,brand_search_q1,220.04,3330,82
2024-05-11,paid_search,competitor_conquest,223.04,1375,45
2024-05-11,paid_search,expert_generic,151.74,1967,35
2024-05-11,paid_search,industry_healthcare,245.01,2511,97
2024-05-11,paid_search,industry_finance,156.92,1563,42
2024-05-11,paid_search,retargeting_search,200.36,2731,37
2024-05-11,paid_social,linkedin_experts_v1,281.20,775,23
2024-05-11,paid_social,linkedin_experts_v2,172.04,395,13
2024-05-11,paid_social,meta_lookalike,244.34,454,17
2024-05-11,paid_social,meta_retargeting,392.17,4649,63
2024-05-11,paid_social,twitter_thought_leaders,393.78,1307,30
2024-05-11,linkedin_outreach,outreach_healthcare,79.76,195,6
2024-05-11,linkedin_outreach,outreach_finance,171.50,568,13
2024-05-11,linkedin_outreach,outreach_tech,61.14,240,5
2024-05-11,linkedin_outreach,outreach_consulting,64.53,287,7
2024-05-12,paid_search,brand_search_q1,333.22,2788,61
2024-05-12,paid_search,competitor_conquest,287.62,3446,137
2024-05-12,paid_search,expert_generic,229.24,2755,83
2024-05-12,paid_search,industry_healthcare,359.42,9135,101
2024-05-12,paid_search,industry_finance,287.59,1367,43
2024-05-12,paid_search,retargeting_search,293.67,1313,43
2024-05-12,paid_social,linkedin_experts_v1,143.82,310,12
2024-05-12,paid_social,linkedin_experts_v2,237.80,577,18
2024-05-12,paid_social,meta_lookalike,135.98,1227,17
2024-05-12,paid_social,meta_retargeting,299.20,661,22
2024-05-12,paid_social,twitter_thought_leaders,381.50,2822,40
2024-05-12,linkedin_outreach,outreach_healthcare,68.77,483,5
2024-05-12,linkedin_outreach,outreach_finance,157.79,723,17
2024-05-12,linkedin_outreach,outreach_tech,86.06,184,5
2024-05-12,linkedin_outreach,outreach_consulting,115.85,247,9
2024-05-13,paid_search,brand_search_q1,178.80,1873,51
2024-05-13,paid_search,competitor_conquest,144.80,2470,37
2024-05-13,paid_search,expert_generic,286.42,2488,82
2024-05-13,paid_search,industry_healthcare,248.55,3452,39
2024-05-13,paid_search,industry_finance,248.46,3928,114
2024-05-13,paid_search,retargeting_search,166.54,5844,61
2024-05-13,paid_social,linkedin_experts_v1,202.49,1239,14
2024-05-13,paid_social,linkedin_experts_v2,159.01,1606,25
2024-05-13,paid_social,meta_lookalike,317.68,1380,55
2024-05-13,paid_social,meta_retargeting,147.85,815,10
2024-05-13,paid_social,twitter_thought_leaders,241.52,1307,39
2024-05-13,linkedin_outreach,outreach_healthcare,80.52,285,11
2024-05-13,linkedin_outreach,outreach_finance,92.27,323,6
2024-05-13,linkedin_outreach,outreach_tech,77.28,331,5
2024-05-13,linkedin_outreach,outreach_consulting,77.30,303,9
2024-05-14,paid_search,brand_search_q1,284.13,4488,57
2024-05-14,paid_search,competitor_conquest,279.47,986,35
2024-05-14,paid_search,expert_generic,384.83,3389,104
2024-05-14,paid_search,industry_healthcare,263.43,1676,47
2024-05-14,paid_search,industry_finance,243.66,2295,83
2024-05-14,paid_search,retargeting_search,257.54,893,35
2024-05-14,paid_social,linkedin_experts_v1,239.48,2250,32
2024-05-14,paid_social,linkedin_experts_v2,374.89,2371,26
2024-05-14,paid_social,meta_lookalike,327.48,597,22
2024-05-14,paid_social,meta_retargeting,308.14,1413,33
2024-05-14,paid_social,twitter_thought_leaders,122.43,261,8
2024-05-14,linkedin_outreach,outreach_healthcare,94.26,299,6
2024-05-14,linkedin_outreach,outreach_finance,67.86,198,5
2024-05-14,linkedin_outreach,outreach_tech,100.18,958,11
2024-05-14,linkedin_outreach,outreach_consulting,193.03,734,19
2024-05-15,paid_search,brand_search_q1,367.57,1734,51
2024-05-15,paid_search,competitor_conquest,331.05,1603,61
2024-05-15,paid_search,expert_generic,313.39,3534,103
2024-05-15,paid_search,industry_healthcare,246.83,1634,61
2024-05-15,paid_search,industry_finance,224.67,1175,46
2024-05-15,paid_search,retargeting_search,403.65,2817,59
2024-05-15,paid_social,linkedin_experts_v1,204.22,2127,32
2024-05-15,paid_social,linkedin_experts_v2,161.99,445,14
2024-05-15,paid_social,meta_lookalike,287.20,2531,28
2024-05-15,paid_social,meta_retargeting,226.36,1911,25
2024-05-15,paid_social,twitter_thought_leaders,348.19,2102,39
2024-05-15,linkedin_outreach,outreach_healthcare,101.58,292,8
2024-05-15,linkedin_outreach,outreach_finance,100.16,191,6
2024-05-15,linkedin_outreach,outreach_tech,59.66,398,5
2024-05-15,linkedin_outreach,outreach_consulting,60.95,206,5
2024-05-16,paid_search,brand_search_q1,315.29,1849,61
2024-05-16,paid_search,competitor_conquest,282.10,2230,80
2024-05-16,paid_search,expert_generic,163.67,1360,30
2024-05-16,paid_search,industry_healthcare,407.61,2805,72
2024-05-16,paid_search,industry_finance,262.85,2553,54
2024-05-16,paid_search,retargeting_search,393.20,4028,155
2024-05-16,paid_social,linkedin_experts_v1,244.90,811,30
2024-05-16,paid_social,linkedin_experts_v2,204.49,890,29
2024-05-16,paid_social,meta_lookalike,157.94,417,13
2024-05-16,paid_social,meta_retargeting,350.40,1282,35
2024-05-16,paid_social,twitter_thought_leaders,276.74,1792,54
2024-05-16,linkedin_outreach,outreach_healthcare,93.75,193,6
2024-05-16,linkedin_outreach,outreach_finance,185.58,864,17
2024-05-16,linkedin_outreach,outreach_tech,147.79,402,14
2024-05-16,linkedin_outreach,outreach_consulting,161.65,797,19
2024-05-17,paid_search,brand_search_q1,173.34,2649,33
2024-05-17,paid_search,competitor_conquest,232.72,2618,32
2024-05-17,paid_search,expert_generic,357.62,3107,66
2024-05-17,paid_search,industry_healthcare,330.84,1466,57
2024-05-17,paid_search,industry_finance,383.48,4176,53
2024-05-17,paid_search,retargeting_search,182.54,2532,68
2024-05-17,paid_social,linkedin_experts_v1,376.21,1715,29
2024-05-17,paid_social,linkedin_experts_v2,156.75,857,16
2024-05-17,paid_social,meta_lookalike,184.09,917,12
2024-05-17,paid_social,meta_retargeting,360.68,1272,24
2024-05-17,paid_social,twitter_thought_leaders,172.60,653,22
2024-05-17,linkedin_outreach,outreach_healthcare,191.94,1122,26
2024-05-17,linkedin_outreach,outreach_finance,150.93,379,10
2024-05-17,linkedin_outreach,outreach_tech,168.73,1102,19
2024-05-17,linkedin_outreach,outreach_consulting,173.02,690,15
2024-05-18,paid_search,brand_search_q1,321.03,2907,48
2024-05-18,paid_search,competitor_conquest,372.76,2818,79
2024-05-18,paid_search,expert_generic,223.22,1341,32
2024-05-18,paid_search,industry_healthcare,196.82,875,28
2024-05-18,paid_search,industry_finance,301.39,1451,56
2024-05-18,paid_search,retargeting_search,193.18,3774,89
2024-05-18,paid_social,linkedin_experts_v1,156.95,1795,28
2024-05-18,paid_social,linkedin_experts_v2,178.03,583,22
2024-05-18,paid_social,meta_lookalike,242.60,2447,43
2024-05-18,paid_social,meta_retargeting,296.07,795,29
2024-05-18,paid_social,twitter_thought_leaders,357.14,1009,29
2024-05-18,linkedin_outreach,outreach_healthcare,54.08,247,8
2024-05-18,linkedin_outreach,outreach_finance,86.98,740,13
2024-05-18,linkedin_outreach,outreach_tech,152.68,2466,30
2024-05-18,linkedin_outreach,outreach_consulting,94.43,175,7
2024-05-19,paid_search,brand_search_q1,186.42,1592,36
2024-05-19,paid_search,competitor_conquest,317.95,1804,41
2024-05-19,paid_search,expert_generic,354.05,4469,69
2024-05-19,paid_search,industry_healthcare,222.46,857,33
2024-05-19,paid_search,industry_finance,181.57,581,23
2024-05-19,paid_search,retargeting_search,146.70,1888,24
2024-05-19,paid_social,linkedin_experts_v1,288.74,1822,39
2024-05-19,paid_social,linkedin_experts_v2,253.49,951,23
2024-05-19,paid_social,meta_lookalike,262.65,1234,20
2024-05-19,paid_social,meta_retargeting,208.16,744,22
2024-05-19,paid_social,twitter_thought_leaders,231.21,1609,37
2024-05-19,linkedin_outreach,outreach_healthcare,68.13,202,5
2024-05-19,linkedin_outreach,outreach_finance,145.18,998,21
2024-05-19,linkedin_outreach,outreach_tech,150.60,1253,13
2024-05-19,linkedin_outreach,outreach_consulting,54.32,138,3
2024-05-20,paid_search,brand_search_q1,170.11,1837,21
2024-05-20,paid_search,competitor_conquest,155.45,738,22
2024-05-20,paid_search,expert_generic,366.15,1684,59
2024-05-20,paid_search,industry_healthcare,321.99,3592,100
2024-05-20,paid_search,industry_finance,381.60,2521,68
