expert_id,signup_date,signup_source,utm_campaign,utm_medium,utm_source,country,industry
exp_4olyepx6u,2024-12-17 10:05:34,unknown,,,,United Kingdom,Finance
exp_3cgjn3ct0,2024-12-13 17:19:36,linkedin_outreach,outreach_tech,outreach,linkedin,Singapore,Retail
exp_kvb08l7tz,2024-12-24 16:35:12,organic,,organic,google,Australia,Technology
exp_acomy56cb,2024-10-30 18:41:16,paid_social,linkedin_experts_v2,social,meta,France,Media
exp_7en586fth,2024-06-09 00:12:35,referral,referral_program,referral,expert_referral,United States,Healthcare
exp_ffsui6xr5,2024-03-03 07:25:49,organic,,organic,bing,United Kingdom,Legal
exp_ps8zm8fyo,2024-03-14 11:32:40,linkedin_outreach,outreach_consulting,outreach,linkedin,France,Legal
exp_t2ftycy2i,2024-07-24 15:12:15,organic,,organic,google,United States,Telecom
exp_xqb0us0ol,2024-04-25 16:19:23,paid_search,expert_generic,cpc,google,United Kingdom,Manufacturing
exp_zafvo1nyr,2024-01-12 05:34:10,linkedin_outreach,outreach_consulting,outreach,linkedin,United States,Legal
exp_1ivd36o7o,2024-03-14 15:02:44,linkedin_outreach,outreach_finance,outreach,linkedin,Canada,Retail
exp_vt1tcppou,2024-11-10 16:09:04,paid_social,linkedin_experts_v2,social,linkedin,India,Legal
exp_4sm2rbpfj,2024-06-30 03:35:33,referral,referral_program,referral,expert_referral,Netherlands,Consulting
exp_b4accddxe,2024-07-18 01:32:52,referral,referral_program,referral,expert_referral,Netherlands,Consulting
exp_ro4uec377,2024-05-09 16:09:06,paid_search,brand_search_q1,cpc,google,Netherlands,Finance
exp_wa136rnlv,2024-01-27 16:33:45,referral,referral_program,referral,expert_referral,Singapore,Technology
exp_wsrjaoq77,2024-07-27 07:58:27,paid_search,competitor_conquest,cpc,google,Singapore,Technology
exp_ouxj654rd,2024-09-09 22:20:32,referral,referral_program,referral,expert_referral,Germany,Technology
exp_u0qwx7jgm,2024-05-15 03:58:47,organic,,organic,direct,Australia,Manufacturing
exp_8qkukcxx8,2024-02-27 23:17:20,linkedin_outreach,outreach_finance,outreach,linkedin,Netherlands,Healthcare
exp_76991y8ud,2024-09-25 06:40:00,paid_search,brand_search_q1,cpc,google,India,Media
exp_oksas2a2h,2024-03-16 14:01:20,linkedin_outreach,outreach_healthcare,outreach,linkedin,Canada,Manufacturing
exp_v8z3gea2o,2024-10-30 06:34:52,unknown,,,,Brazil,Retail
exp_eazpqv1op,2024-07-12 00:44:11,paid_social,twitter_thought_leaders,social,twitter,Germany,Technology
exp_35619w653,2024-12-22 23:13:08,linkedin_outreach,outreach_tech,outreach,linkedin,Brazil,Energy
exp_r66z88zlt,2024-11-09 04:55:44,paid_social,linkedin_experts_v2,social,linkedin,India,Technology
exp_3uep0q44j,2024-03-07 18:18:40,organic,,organic,bing,France,Manufacturing
exp_n1hq194es,2024-09-28 09:46:39,paid_search,industry_healthcare,cpc,google,Canada,Telecom
exp_riru1tlqy,2024-09-01 08:18:53,unknown,,,,Singapore,Retail
exp_kc8ory469,2024-07-04 05:31:32,referral,referral_program,referral,expert_referral,Singapore,Media
exp_yfbat0oha,2024-11-22 14:55:52,referral,referral_program,referral,expert_referral,United Kingdom,Technology
exp_cm5m9pg3z,2024-06-22 06:05:40,paid_search,competitor_conquest,cpc,google,United Kingdom,Media
exp_2oirb3m66,2024-05-27 21:19:12,paid_search,expert_generic,cpc,google,United States,Finance
exp_7u5tidej7,2024-01-05 14:36:09,unknown,,,,Singapore,Technology
exp_7l67i0oil,2024-02-14 20:29:40,linkedin_outreach,outreach_consulting,outreach,linkedin,Germany,Consulting
exp_tut2wel69,2024-03-10 07:21:16,unknown,,,,Canada,Energy
exp_l74pc1ufh,2024-02-17 11:03:25,paid_search,industry_healthcare,cpc,google,Netherlands,Telecom
exp_b8dee8bdy,2024-10-06 21:39:02,referral,referral_program,referral,expert_referral,France,Legal
exp_9i64nn5zs,2024-11-12 13:34:29,paid_social,twitter_thought_leaders,social,meta,Australia,Telecom
exp_fdgiasiku,2024-05-15 20:49:39,paid_social,twitter_thought_leaders,social,linkedin,Canada,Media
exp_36u76vra7,2024-04-07 11:12:36,unknown,,,,India,Telecom
exp_gf8ebm17f,2024-04-25 09:03:34,referral,referral_program,referral,expert_referral,Australia,Retail
exp_hmpnms3wz,2024-12-17 00:23:35,linkedin_outreach,outreach_consulting,outreach,linkedin,Netherlands,Manufacturing
exp_epniuzop0,2024-05-29 02:36:43,organic,,organic,bing,Germany,Consulting
exp_9gyzux2kb,2024-07-03 22:30:56,organic,,organic,direct,Netherlands,Telecom
exp_ftf3lzq7v,2024-12-11 12:13:01,linkedin_outreach,outreach_tech,outreach,linkedin,Canada,Finance
exp_emdor6mmm,2024-10-02 15:57:03,organic,,organic,bing,Singapore,Telecom
exp_s6q79fjvr,2024-06-07 20:46:58,linkedin_outreach,outreach_tech,outreach,linkedin,Singapore,Legal
exp_nlwnkqa44,2024-05-18 22:28:37,paid_search,industry_healthcare,cpc,google,Germany,Finance
exp_y5yvj0kdw,2024-09-11 08:33:52,unknown,,,,Australia,Consulting
exp_mp3rcpj0q,2024-03-23 09:25:56,referral,referral_program,referral,expert_referral,Australia,Technology
exp_kjcm16bzq,2024-11-24 15:14:38,unknown,,,,Germany,Manufacturing
exp_zjr1yck0m,2024-03-30 07:42:18,organic,,organic,google,Germany,Telecom
exp_crerfmw2h,2024-12-02 16:50:11,referral,referral_program,referral,expert_referral,Netherlands,Consulting
exp_um4k75azh,2024-07-21 05:50:48,paid_social,linkedin_experts_v1,social,linkedin,Brazil,Technology
exp_m98jkw1tp,2024-09-30 07:30:32,paid_search,competitor_conquest,cpc,google,Germany,Energy
exp_6wvfjk6s3,2024-04-06 07:52:11,organic,,organic,google,Singapore,Consulting
exp_lvord2lm0,2024-12-08 18:27:48,referral,referral_program,referral,expert_referral,Germany,Healthcare
exp_i3h4uxj33,2024-12-17 21:25:19,organic,,organic,bing,Australia,Energy
exp_jbqe6iwrv,2024-02-12 19:06:47,organic,,organic,direct,Australia,Healthcare
exp_9vzhmdxse,2024-09-17 07:40:26,paid_social,linkedin_experts_v1,social,twitter,Australia,Media
exp_29ccihndr,2024-03-24 17:31:26,organic,,organic,bing,Brazil,Technology
exp_wnn9r1fy2,2024-10-22 17:22:53,unknown,,,,Germany,Healthcare
exp_mbciwmz8s,2024-08-11 06:28:06,unknown,,,,India,Legal
exp_j6mt2ircb,2024-03-02 03:59:11,organic,,organic,direct,Canada,Energy
exp_gaj47e0yu,2024-10-26 03:47:56,paid_social,linkedin_experts_v1,social,twitter,India,Retail
exp_i4l9na1tt,2024-08-16 18:07:12,unknown,,,,Australia,Legal
exp_e78p3270r,2024-12-22 01:32:33,paid_search,competitor_conquest,cpc,google,Australia,Manufacturing
exp_dj99fwbhs,2024-08-05 10:34:39,unknown,,,,Canada,Consulting
exp_kn8xzxy80,2024-04-25 16:24:15,referral,referral_program,referral,expert_referral,United States,Media
exp_tikx5e7b1,2024-01-10 14:59:04,unknown,,,,Australia,Finance
exp_xnql8hgle,2024-10-14 09:53:11,paid_search,industry_finance,cpc,google,United States,Telecom
exp_mk1zatn8r,2024-11-02 06:36:38,referral,referral_program,referral,expert_referral,Germany,Healthcare
exp_nyv3a7um2,2024-04-23 08:27:15,referral,referral_program,referral,expert_referral,Germany,Healthcare
exp_cegga4lny,2024-12-28 14:58:44,linkedin_outreach,outreach_finance,outreach,linkedin,Netherlands,Healthcare
exp_wufvunqyv,2024-09-23 11:13:20,paid_social,meta_lookalike,social,linkedin,Netherlands,Retail
exp_p5ptvqvqe,2024-11-14 10:51:00,linkedin_outreach,outreach_finance,outreach,linkedin,India,Legal
exp_l7f111qce,2024-04-03 19:44:27,organic,,organic,bing,Brazil,Technology
exp_qv4nk3y4l,2024-05-30 16:58:01,paid_search,brand_search_q1,cpc,google,Australia,Telecom
exp_za6lue5vx,2024-05-08 19:51:23,paid_social,linkedin_experts_v2,social,meta,Brazil,Energy
exp_8xonhv2ep,2024-04-01 01:13:48,paid_search,competitor_conquest,cpc,google,Netherlands,Retail
exp_oj6lckdh2,2024-01-22 05:23:56,unknown,,,,United Kingdom,Telecom
exp_t6rh8shez,2024-08-07 23:04:42,linkedin_outreach,outreach_healthcare,outreach,linkedin,Singapore,Manufacturing
exp_ky3on2jd8,2024-04-04 19:54:06,unknown,,,,France,Manufacturing
exp_jafm4kd86,2024-10-16 05:49:23,linkedin_outreach,outreach_consulting,outreach,linkedin,Germany,Consulting
exp_na5z3ro6y,2024-01-24 23:35:27,referral,referral_program,referral,expert_referral,Singapore,Retail
exp_tt3xzdmj5,2024-02-01 18:49:10,organic,,organic,bing,India,Energy
exp_9yielvx6g,2024-01-18 17:39:25,unknown,,,,Singapore,Manufacturing
exp_b2s2775hx,2024-11-26 14:51:25,organic,,organic,bing,Germany,Legal
exp_ld546upvv,2024-12-13 05:54:24,paid_social,linkedin_experts_v2,social,twitter,Netherlands,Consulting
exp_6g1gxj4pt,2024-07-27 18:48:52,paid_social,meta_lookalike,social,meta,France,Retail
exp_32d6ekf46,2024-09-01 22:09:18,paid_search,brand_search_q1,cpc,google,United States,Retail
exp_0io8ecjhx,2024-10-20 07:58:45,paid_search,industry_healthcare,cpc,google,Australia,Manufacturing
exp_cjc4vyjdy,2024-10-31 10:06:10,organic,,organic,google,India,Legal
exp_eiljrc4e1,2024-09-15 02:50:00,paid_search,expert_generic,cpc,google,France,Media
exp_rwmm2zgno,2024-05-19 16:12:04,paid_social,linkedin_experts_v1,social,meta,Canada,Legal
exp_u97cfkc5g,2024-02-15 00:29:15,paid_social,meta_lookalike,social,meta,United States,Telecom
exp_wf5xklsro,2024-10-19 19:31:43,paid_social,twitter_thought_leaders,social,meta,Singapore,Consulting
exp_ztkpbmdx5,2024-12-17 23:45:20,paid_social,meta_retargeting,social,twitter,Germany,Finance
exp_32tkd7htq,2024-02-02 22:24:12,paid_social,linkedin_experts_v2,social,meta,United Kingdom,Consulting
exp_ejie3k659,2024-12-10 12:50:54,referral,referral_program,referral,expert_referral,United Kingdom,Legal
exp_u1fdf5aha,2024-03-16 06:12:54,unknown,,,,Germany,Retail
exp_5x3pnxb54,2024-11-20 13:46:58,referral,referral_program,referral,expert_referral,Germany,Healthcare
exp_gk08ziv6j,2024-08-06 10:49:11,linkedin_outreach,outreach_tech,outreach,linkedin,India,Retail
exp_xdn8zl0ms,2024-01-10 02:41:04,paid_social,twitter_thought_leaders,social,twitter,Canada,Legal
exp_67skqa0tv,2024-04-12 11:11:28,paid_search,brand_search_q1,cpc,google,India,Media
exp_4ldbd6xv8,2024-02-18 12:45:46,unknown,,,,Australia,Consulting
exp_b0f24o6r9,2024-08-02 15:39:35,paid_social,meta_lookalike,social,linkedin,France,Technology
exp_r9u4w70oh,2024-03-05 21:30:46,referral,referral_program,referral,expert_referral,Brazil,Retail
exp_hnhfn3pxj,2024-05-16 13:33:25,linkedin_outreach,outreach_tech,outreach,linkedin,Germany,Consulting
exp_aeqxcawqu,2024-11-10 11:50:00,linkedin_outreach,outreach_healthcare,outreach,linkedin,Brazil,Consulting
exp_fso7nxcb7,2024-06-30 13:09:16,unknown,,,,Australia,Finance
exp_fnfaldxw5,2024-07-19 18:34:11,unknown,,,,Australia,Energy
exp_dqmqnf7or,2024-03-07 10:54:39,paid_search,industry_healthcare,cpc,google,India,Retail
exp_a9xprxe6z,2024-07-23 05:32:17,unknown,,,,Australia,Media
exp_rq3dd1fsd,2024-05-02 15:20:20,linkedin_outreach,outreach_tech,outreach,linkedin,Netherlands,Legal
exp_vwkyzly8r,2024-10-31 08:47:17,linkedin_outreach,outreach_healthcare,outreach,linkedin,India,Healthcare
exp_p27pzi99p,2024-04-19 03:03:52,unknown,,,,United Kingdom,Consulting
exp_g6nk53vqj,2024-09-25 01:05:15,unknown,,,,United Kingdom,Retail
exp_ns00zldm,2024-10-23 06:38:46,linkedin_outreach,outreach_healthcare,outreach,linkedin,France,Manufacturing
exp_upbk8eqoi,2024-01-28 04:03:59,linkedin_outreach,outreach_finance,outreach,linkedin,Canada,Technology
exp_zddn4yrb3,2024-06-21 05:35:16,linkedin_outreach,outreach_tech,outreach,linkedin,Australia,Telecom
exp_0bydtauq9,2024-06-25 09:34:09,unknown,,,,India,Healthcare
exp_iq31lk448,2024-09-06 19:18:41,paid_search,expert_generic,cpc,google,Australia,Healthcare
exp_n1i2nsi77,2024-06-25 22:25:41,unknown,,,,United Kingdom,Consulting
exp_xsw4ri8vx,2024-08-08 17:51:48,paid_search,retargeting_search,cpc,google,India,Healthcare
exp_ti807627b,2024-10-22 09:03:20,paid_search,expert_generic,cpc,google,India,Energy
exp_tn0e78uxc,2024-08-17 14:28:24,paid_social,meta_retargeting,social,linkedin,India,Legal
exp_ffeisa3r9,2024-07-23 08:02:58,paid_search,expert_generic,cpc,google,France,Technology
exp_l6j5uxuxg,2024-12-05 08:02:23,paid_social,linkedin_experts_v1,social,linkedin,India,Finance
exp_gjrtgwpzu,2024-09-30 07:42:29,organic,,organic,google,India,Healthcare
exp_utttxkom9,2024-10-01 20:31:56,paid_social,meta_retargeting,social,meta,Netherlands,Legal
exp_yj13txkd1,2024-05-01 11:51:01,referral,referral_program,referral,expert_referral,India,Media
exp_tvo53j7xb,2024-04-14 18:22:14,referral,referral_program,referral,expert_referral,Australia,Technology
exp_u0hghaq8i,2024-06-06 13:29:24,referral,referral_program,referral,expert_referral,Australia,Media
exp_hfn90xlas,2024-10-22 22:24:53,referral,referral_program,referral,expert_referral,United Kingdom,Energy
exp_15o9i3soy,2024-12-27 12:39:43,linkedin_outreach,outreach_finance,outreach,linkedin,Germany,Finance
exp_7fskxq6i0,2024-10-20 02:04:31,paid_social,linkedin_experts_v2,social,linkedin,Canada,Telecom
exp_z3yt6lbo3,2024-03-27 05:22:20,organic,,organic,google,Singapore,Manufacturing
exp_1pw2hs2nx,2024-07-27 01:27:20,linkedin_outreach,outreach_healthcare,outreach,linkedin,Australia,Technology
exp_vkn65lxw0,2024-01-21 12:04:56,unknown,,,,Canada,Telecom
exp_t4w00evmy,2024-11-24 15:19:40,referral,referral_program,referral,expert_referral,Canada,Media
exp_mkntgv9p4,2024-11-03 05:44:48,organic,,organic,bing,Brazil,Retail
exp_fs8dvujay,2024-09-23 06:51:01,paid_social,linkedin_experts_v1,social,twitter,India,Legal
exp_b0ifrq74a,2024-05-21 18:39:39,unknown,,,,Canada,Legal
exp_kcc1ka9e7,2024-05-08 12:22:11,paid_social,meta_lookalike,social,meta,Germany,Technology
exp_tl8dcftrb,2024-07-13 20:09:05,paid_search,brand_search_q1,cpc,google,Canada,Retail
exp_dsoyuml42,2024-02-27 11:20:58,paid_social,meta_retargeting,social,twitter,India,Technology
exp_br5gvx0i5,2024-02-02 16:33:59,paid_search,expert_generic,cpc,google,Singapore,Consulting
exp_ptrh4n82t,2024-11-04 11:13:02,paid_social,meta_lookalike,social,linkedin,Netherlands,Manufacturing
exp_vgf5lucqa,2024-03-25 05:11:45,organic,,organic,google,Australia,Retail
exp_3fvnr90ky,2024-07-05 20:07:45,paid_social,meta_retargeting,social,twitter,Brazil,Media
exp_mn43dli5d,2024-05-19 11:36:54,referral,referral_program,referral,expert_referral,Australia,Legal
exp_7tor6a72m,2024-05-22 05:34:03,linkedin_outreach,outreach_tech,outreach,linkedin,United States,Energy
exp_teq3xcxy0,2024-05-28 12:44:17,unknown,,,,Canada,Energy
exp_yagb6v418,2024-08-28 19:36:56,paid_social,meta_lookalike,social,meta,Germany,Healthcare
exp_es9y6jr87,2024-04-23 16:57:57,paid_social,meta_retargeting,social,twitter,France,Technology
exp_1styro4o1,2024-03-07 02:24:20,paid_social,meta_lookalike,social,linkedin,United Kingdom,Technology
exp_ct12x2hvt,2024-10-31 03:04:32,unknown,,,,Singapore,Legal
exp_ane24sfra,2024-07-08 09:01:03,paid_social,meta_lookalike,social,meta,United Kingdom,Finance
exp_qk0pa2ul4,2024-08-12 15:49:09,organic,,organic,bing,United Kingdom,Consulting
exp_8uekhygll,2024-09-14 05:05:40,referral,referral_program,referral,expert_referral,Australia,Healthcare
exp_ca1epu3i7,2024-04-04 19:36:02,unknown,,,,Australia,Media
exp_8cslb5kwv,2024-01-03 16:16:24,linkedin_outreach,outreach_consulting,outreach,linkedin,United States,Energy
exp_dsjep6919,2024-12-23 12:18:50,paid_social,linkedin_experts_v2,social,twitter,Brazil,Media
exp_w7yjihp4k,2024-04-07 08:26:04,linkedin_outreach,outreach_finance,outreach,linkedin,Brazil,Legal
exp_dj1xi7iyq,2024-06-15 02:59:33,unknown,,,,India,Telecom
exp_t6uoz873o,2024-09-13 15:56:24,referral,referral_program,referral,expert_referral,United Kingdom,Legal
exp_0vwegchvg,2024-04-17 09:23:44,referral,referral_program,referral,expert_referral,Brazil,Media
exp_mxk8obgkg,2024-08-25 18:40:58,paid_social,meta_retargeting,social,meta,United Kingdom,Legal
exp_d8pe16glu,2024-11-11 18:09:40,organic,,organic,google,Australia,Healthcare
exp_pro1o287u,2024-12-13 14:05:41,paid_social,twitter_thought_leaders,social,twitter,Brazil,Technology
exp_wv58ytak0,2024-06-25 01:17:39,paid_search,industry_healthcare,cpc,google,Netherlands,Media
exp_j9uayyrcc,2024-07-13 00:13:21,organic,,organic,direct,United States,Retail
exp_26iwl5k0f,2024-04-19 13:01:05,organic,,organic,google,United Kingdom,Healthcare
exp_ybvz5d12u,2024-03-22 02:38:37,referral,referral_program,referral,expert_referral,United Kingdom,Healthcare
exp_gfzrwmnrc,2024-11-10 04:08:31,linkedin_outreach,outreach_consulting,outreach,linkedin,Singapore,Consulting
exp_san340a8v,2024-12-02 03:50:03,paid_social,linkedin_experts_v1,social,meta,India,Legal
exp_r7bja77s1,2024-09-17 08:59:21,paid_search,industry_finance,cpc,google,Netherlands,Healthcare
exp_9u4w2k91e,2024-09-13 11:38:59,paid_search,brand_search_q1,cpc,google,United States,Technology
exp_387io2qdk,2024-01-25 22:17:42,paid_search,brand_search_q1,cpc,google,Canada,Technology
exp_e7x5b1doa,2024-02-29 14:10:07,paid_social,meta_retargeting,social,twitter,Netherlands,Healthcare
exp_q9ze4iorf,2024-03-31 23:08:59,unknown,,,,Netherlands,Consulting
exp_xmas61spt,2024-09-26 05:56:30,paid_social,linkedin_experts_v1,social,linkedin,United States,Healthcare
exp_4g39xtjjc,2024-11-02 21:54:58,unknown,,,,Canada,Media
exp_r6ecdnie9,2024-06-04 03:03:19,referral,referral_program,referral,expert_referral,France,Media
exp_8mu1ed7pa,2024-01-12 01:10:35,unknown,,,,Netherlands,Media
exp_hrh5r0izh,2024-11-14 18:39:38,organic,,organic,google,Canada,Legal
exp_jxv909hur,2024-11-08 21:12:02,paid_social,linkedin_experts_v2,social,twitter,France,Energy
exp_y0lbd4t9f,2024-05-07 16:13:25,linkedin_outreach,outreach_healthcare,outreach,linkedin,Netherlands,Telecom
exp_ks4ocqey7,2024-12-10 18:58:17,organic,,organic,direct,France,Energy
exp_gpgyn9lz3,2024-01-14 20:22:23,referral,referral_program,referral,expert_referral,United Kingdom,Legal
exp_1rnrz2qji,2024-06-15 09:55:34,linkedin_outreach,outreach_tech,outreach,linkedin,United Kingdom,Healthcare
exp_8nzwjhhnx,2024-02-09 07:04:40,unknown,,,,Netherlands,Legal
exp_uhrlpxc60,2024-08-22 01:58:30,unknown,,,,Singapore,Legal
exp_p9brnqfa0,2024-03-06 10:22:04,organic,,organic,direct,India,Energy
exp_09qbw1ymt,2024-05-13 11:06:58,organic,,organic,google,United States,Telecom
exp_uey7mx2n1,2024-02-17 13:17:44,paid_search,industry_finance,cpc,google,Australia,Energy
exp_dhpm82cwz,2024-09-27 00:00:16,unknown,,,,United Kingdom,Manufacturing
exp_df899xo6r,2024-09-01 19:01:21,paid_search,competitor_conquest,cpc,google,United Kingdom,Consulting
exp_fciz4fmby,2024-01-12 22:53:03,linkedin_outreach,outreach_finance,outreach,linkedin,France,Manufacturing
exp_cnbuj324l,2024-04-12 01:01:13,organic,,organic,direct,Canada,Retail
exp_vguss3sic,2024-10-08 23:23:09,linkedin_outreach,outreach_finance,outreach,linkedin,United Kingdom,Manufacturing
exp_k0vc9o1ox,2024-02-10 07:09:26,paid_social,meta_retargeting,social,linkedin,India,Telecom
exp_nn7ny8bk2,2024-12-18 14:14:10,referral,referral_program,referral,expert_referral,Brazil,Legal
exp_7gg1kd8s5,2024-12-06 13:25:57,organic,,organic,direct,Brazil,Consulting
exp_p89775sp7,2024-07-24 14:14:59,organic,,organic,google,Brazil,Healthcare
exp_e4i4w4uu8,2024-06-17 06:04:18,organic,,organic,google,India,Energy
exp_rdvvtgffb,2024-10-30 21:35:32,linkedin_outreach,outreach_healthcare,outreach,linkedin,Australia,Media
exp_eo1r6vmq6,2024-08-14 11:33:50,organic,,organic,bing,Singapore,Finance
exp_7r06ymnza,2024-09-22 18:59:51,organic,,organic,bing,Singapore,Manufacturing
exp_tdqrpc36f,2024-12-01 13:38:31,referral,referral_program,referral,expert_referral,United States,Energy
exp_il86s3kex,2024-08-13 08:08:53,organic,,organic,google,Canada,Telecom
exp_41lzg9tah,2024-11-26 01:01:20,organic,,organic,direct,Australia,Telecom
exp_qdqcbmioq,2024-11-13 22:22:04,unknown,,,,United Kingdom,Healthcare
exp_yv1f8oyvf,2024-07-05 13:01:30,organic,,organic,bing,Netherlands,Legal
exp_446b90um5,2024-12-01 13:11:22,paid_search,expert_generic,cpc,google,France,Technology
exp_2xwu5wx8z,2024-07-30 15:37:03,paid_search,industry_finance,cpc,google,France,Manufacturing
exp_nweteqefp,2024-04-11 09:08:03,referral,referral_program,referral,expert_referral,Netherlands,Healthcare
exp_n7cb1tfxl,2024-06-13 12:57:56,referral,referral_program,referral,expert_referral,Germany,Retail
exp_bsxeugt0u,2024-03-02 13:04:14,linkedin_outreach,outreach_finance,outreach,linkedin,United States,Consulting
